frame,value
1629,0.479675
1630,0.382810
1631,0.307946
1632,0.460022
1633,0.357734
1634,0.513961
1635,0.252129
1636,0.268414
1637,0.354172
1638,0.553079
1639,0.416893
1640,0.542009
1641,0.460479
1642,0.442545
1643,0.447565
1644,0.512160
1645,0.144149
1646,0.258384
1647,0.412024
1648,0.337168
1649,0.253542
1650,0.305483
1651,0.408310
1652,0.368366
1653,0.374016
1654,0.451575
1655,0.309641
1656,0.298842
1657,0.406575
1658,0.539706
1659,0.451291
1660,0.428989
1661,0.442068
1662,0.444585
1663,0.400760
1664,0.453704
1665,0.351348
1666,0.347269
1667,0.596348
1668,0.334861
1669,0.352837
1670,0.462621
1671,0.542814
1672,0.555132
1673,0.549642
1674,0.535007
1675,0.412597
1676,0.490835
1677,0.270790
1678,0.371070
1679,0.616944
1680,0.638420
1681,0.560179
1682,0.411007
1683,0.419916
1684,0.416941
1685,0.604759
1686,0.408527
1687,0.388889
1688,0.641379
1689,0.398530
1690,0.331933
1691,0.572974
1692,0.491007
1693,0.417623
1694,0.254393
1695,0.316155
1696,0.450881
1697,0.432112
1698,0.289201
1699,0.392194
1700,0.388914
1701,0.369696
1702,0.355633
1703,0.445029
1704,0.434149
1705,0.405553
1706,0.307676
1707,0.416837
1708,0.468107
1709,0.417311
1710,0.238328
1711,0.311483
1712,0.291542
1713,0.252205
1714,0.393737
1715,0.295687
1716,0.555895
1717,0.545315
1718,0.572630
1719,0.534314
1720,0.412443
1721,0.286648
1722,0.268077
1723,0.559156
1724,0.427114
1725,0.583573
1726,0.403820
1727,0.299986
1728,0.526739
1729,0.612595
1730,0.447191
1731,0.495280
1732,0.493489
1733,0.447320
1734,0.208967
1735,0.136357
1736,0.362944
1737,0.156037
1738,0.177070
1739,0.236062
1740,0.085199
1741,0.118614
1742,0.339626
1743,0.228559
1744,0.153768
1745,0.139437
1746,0.276898
1747,0.128962
1748,0.429407
1749,0.460941
1750,0.216109
1751,0.115828
1752,0.421459
1753,0.199113
1754,0.315641
1755,0.138347
1756,0.277001
1757,0.221024
